mix_code,issue_code,issue_description
DS3-1538,NO_SPECIMEN,Hardened result (id=7257) has no linked specimen
DS3-1539,NO_SPECIMEN,Hardened result (id=7258) has no linked specimen
DS3-1540,NO_SPECIMEN,Hardened result (id=7259) has no linked specimen
DS3-1541,NO_SPECIMEN,Hardened result (id=7260) has no linked specimen
DS3-1542,NO_SPECIMEN,Hardened result (id=7261) has no linked specimen
DS3-1543,NO_SPECIMEN,Hardened result (id=7262) has no linked specimen
DS3-1544,NO_SPECIMEN,Hardened result (id=7263) has no linked specimen
DS3-1545,NO_SPECIMEN,Hardened result (id=7264) has no linked specimen
DS3-1546,NO_SPECIMEN,Hardened result (id=7265) has no linked specimen
DS3-1547,NO_SPECIMEN,Hardened result (id=7266) has no linked specimen
DS3-1548,NO_SPECIMEN,Hardened result (id=7267) has no linked specimen
DS3-1549,NO_SPECIMEN,Hardened result (id=7268) has no linked specimen
DS3-1550,NO_SPECIMEN,Hardened result (id=7269) has no linked specimen
DS3-1551,NO_SPECIMEN,Hardened result (id=7270) has no linked specimen
DS3-1552,NO_SPECIMEN,Hardened result (id=7271) has no linked specimen
DS3-1553,NO_SPECIMEN,Hardened result (id=7272) has no linked specimen
DS3-1554,NO_SPECIMEN,Hardened result (id=7273) has no linked specimen
DS3-1555,NO_SPECIMEN,Hardened result (id=7274) has no linked specimen
DS3-1556,NO_SPECIMEN,Hardened result (id=7275) has no linked specimen
DS3-1557,NO_SPECIMEN,Hardened result (id=7276) has no linked specimen
DS3-1558,NO_SPECIMEN,Hardened result (id=7277) has no linked specimen
DS3-1559,NO_SPECIMEN,Hardened result (id=7278) has no linked specimen
DS3-1560,NO_SPECIMEN,Hardened result (id=7279) has no linked specimen
DS3-1561,NO_SPECIMEN,Hardened result (id=7280) has no linked specimen
DS3-1562,NO_SPECIMEN,Hardened result (id=7281) has no linked specimen
DS3-1563,NO_SPECIMEN,Hardened result (id=7282) has no linked specimen
DS3-1564,NO_SPECIMEN,Hardened result (id=7283) has no linked specimen
DS3-1565,NO_SPECIMEN,Hardened result (id=7284) has no linked specimen
DS3-1566,NO_SPECIMEN,Hardened result (id=7285) has no linked specimen
DS3-1567,NO_SPECIMEN,Hardened result (id=7286) has no linked specimen
DS3-1568,NO_SPECIMEN,Hardened result (id=7287) has no linked specimen
DS3-1569,NO_SPECIMEN,Hardened result (id=7288) has no linked specimen
DS3-1570,NO_SPECIMEN,Hardened result (id=7289) has no linked specimen
DS3-1571,NO_SPECIMEN,Hardened result (id=7290) has no linked specimen
DS3-1572,NO_SPECIMEN,Hardened result (id=7291) has no linked specimen
DS3-1573,NO_SPECIMEN,Hardened result (id=7292) has no linked specimen
DS3-1574,NO_SPECIMEN,Hardened result (id=7293) has no linked specimen
DS3-1575,NO_SPECIMEN,Hardened result (id=7294) has no linked specimen
DS3-1576,NO_SPECIMEN,Hardened result (id=7295) has no linked specimen
DS3-1577,NO_SPECIMEN,Hardened result (id=7296) has no linked specimen
DS3-1578,NO_SPECIMEN,Hardened result (id=7297) has no linked specimen
DS3-1579,NO_SPECIMEN,Hardened result (id=7298) has no linked specimen
DS3-1580,NO_SPECIMEN,Hardened result (id=7299) has no linked specimen
DS3-1581,NO_SPECIMEN,Hardened result (id=7300) has no linked specimen
DS3-1582,NO_SPECIMEN,Hardened result (id=7301) has no linked specimen
DS3-1583,NO_SPECIMEN,Hardened result (id=7302) has no linked specimen
DS3-1584,NO_SPECIMEN,Hardened result (id=7303) has no linked specimen
DS3-1585,NO_SPECIMEN,Hardened result (id=7304) has no linked specimen
DS3-1586,NO_SPECIMEN,Hardened result (id=7305) has no linked specimen
DS3-1587,NO_SPECIMEN,Hardened result (id=7306) has no linked specimen
DS3-1588,NO_SPECIMEN,Hardened result (id=7307) has no linked specimen
DS3-1589,NO_SPECIMEN,Hardened result (id=7308) has no linked specimen
DS3-1590,NO_SPECIMEN,Hardened result (id=7309) has no linked specimen
DS3-1591,NO_SPECIMEN,Hardened result (id=7310) has no linked specimen
DS3-1592,NO_SPECIMEN,Hardened result (id=7311) has no linked specimen
DS3-1593,NO_SPECIMEN,Hardened result (id=7312) has no linked specimen
DS3-1594,NO_SPECIMEN,Hardened result (id=7313) has no linked specimen
DS3-1595,NO_SPECIMEN,Hardened result (id=7314) has no linked specimen
DS3-1596,NO_SPECIMEN,Hardened result (id=7315) has no linked specimen
DS3-1597,NO_SPECIMEN,Hardened result (id=7316) has no linked specimen
DS3-1598,NO_SPECIMEN,Hardened result (id=7317) has no linked specimen
DS3-1599,NO_SPECIMEN,Hardened result (id=7318) has no linked specimen
DS3-1600,NO_SPECIMEN,Hardened result (id=7319) has no linked specimen
DS3-1601,NO_SPECIMEN,Hardened result (id=7320) has no linked specimen
DS3-1602,NO_SPECIMEN,Hardened result (id=7321) has no linked specimen
DS3-1603,NO_SPECIMEN,Hardened result (id=7322) has no linked specimen
DS3-1604,NO_SPECIMEN,Hardened result (id=7323) has no linked specimen
DS3-1605,NO_SPECIMEN,Hardened result (id=7324) has no linked specimen
DS3-1606,NO_SPECIMEN,Hardened result (id=7325) has no linked specimen
DS3-1607,NO_SPECIMEN,Hardened result (id=7326) has no linked specimen
DS3-1608,NO_SPECIMEN,Hardened result (id=7327) has no linked specimen
DS3-1609,NO_SPECIMEN,Hardened result (id=7328) has no linked specimen
DS3-1610,NO_SPECIMEN,Hardened result (id=7329) has no linked specimen
DS3-1611,NO_SPECIMEN,Hardened result (id=7330) has no linked specimen
DS3-1612,NO_SPECIMEN,Hardened result (id=7331) has no linked specimen
DS3-1613,NO_SPECIMEN,Hardened result (id=7332) has no linked specimen
DS3-1614,NO_SPECIMEN,Hardened result (id=7333) has no linked specimen
DS3-1615,NO_SPECIMEN,Hardened result (id=7334) has no linked specimen
DS3-1616,NO_SPECIMEN,Hardened result (id=7335) has no linked specimen
DS3-1617,NO_SPECIMEN,Hardened result (id=7336) has no linked specimen
DS3-1618,NO_SPECIMEN,Hardened result (id=7337) has no linked specimen
DS3-1619,NO_SPECIMEN,Hardened result (id=7338) has no linked specimen
DS3-1620,NO_SPECIMEN,Hardened result (id=7339) has no linked specimen
DS3-1621,NO_SPECIMEN,Hardened result (id=7340) has no linked specimen
DS3-1622,NO_SPECIMEN,Hardened result (id=7341) has no linked specimen
DS3-1623,NO_SPECIMEN,Hardened result (id=7342) has no linked specimen
DS3-1624,NO_SPECIMEN,Hardened result (id=7343) has no linked specimen
DS3-1625,NO_SPECIMEN,Hardened result (id=7344) has no linked specimen
DS3-1626,NO_SPECIMEN,Hardened result (id=7345) has no linked specimen
DS3-1627,NO_SPECIMEN,Hardened result (id=7346) has no linked specimen
DS3-1628,NO_SPECIMEN,Hardened result (id=7347) has no linked specimen
DS3-1629,NO_SPECIMEN,Hardened result (id=7348) has no linked specimen
DS3-1630,NO_SPECIMEN,Hardened result (id=7349) has no linked specimen
DS3-1631,NO_SPECIMEN,Hardened result (id=7350) has no linked specimen
DS3-1632,NO_SPECIMEN,Hardened result (id=7351) has no linked specimen
DS3-1633,NO_SPECIMEN,Hardened result (id=7352) has no linked specimen
DS3-1634,NO_SPECIMEN,Hardened result (id=7353) has no linked specimen
DS3-1635,NO_SPECIMEN,Hardened result (id=7354) has no linked specimen
DS3-1636,NO_SPECIMEN,Hardened result (id=7355) has no linked specimen
DS3-1637,NO_SPECIMEN,Hardened result (id=7356) has no linked specimen
DS3-1638,NO_SPECIMEN,Hardened result (id=7357) has no linked specimen
DS3-1639,NO_SPECIMEN,Hardened result (id=7358) has no linked specimen
DS3-1640,NO_SPECIMEN,Hardened result (id=7359) has no linked specimen
DS3-1641,NO_SPECIMEN,Hardened result (id=7360) has no linked specimen
DS3-1642,NO_SPECIMEN,Hardened result (id=7361) has no linked specimen
DS3-1643,NO_SPECIMEN,Hardened result (id=7362) has no linked specimen
DS3-1644,NO_SPECIMEN,Hardened result (id=7363) has no linked specimen
DS3-1645,NO_SPECIMEN,Hardened result (id=7364) has no linked specimen
DS3-1646,NO_SPECIMEN,Hardened result (id=7365) has no linked specimen
DS3-1647,NO_SPECIMEN,Hardened result (id=7366) has no linked specimen
DS3-1648,NO_SPECIMEN,Hardened result (id=7367) has no linked specimen
DS3-1649,NO_SPECIMEN,Hardened result (id=7368) has no linked specimen
DS3-1650,NO_SPECIMEN,Hardened result (id=7369) has no linked specimen
DS3-1651,NO_SPECIMEN,Hardened result (id=7370) has no linked specimen
DS3-1652,NO_SPECIMEN,Hardened result (id=7371) has no linked specimen
DS3-1653,NO_SPECIMEN,Hardened result (id=7372) has no linked specimen
DS3-1654,NO_SPECIMEN,Hardened result (id=7373) has no linked specimen
DS3-1655,NO_SPECIMEN,Hardened result (id=7374) has no linked specimen
DS3-1656,NO_SPECIMEN,Hardened result (id=7375) has no linked specimen
DS3-1657,NO_SPECIMEN,Hardened result (id=7376) has no linked specimen
DS3-1658,NO_SPECIMEN,Hardened result (id=7377) has no linked specimen
DS3-1659,NO_SPECIMEN,Hardened result (id=7378) has no linked specimen
DS3-1660,NO_SPECIMEN,Hardened result (id=7379) has no linked specimen
DS3-1661,NO_SPECIMEN,Hardened result (id=7380) has no linked specimen
DS3-1662,NO_SPECIMEN,Hardened result (id=7381) has no linked specimen
DS3-1663,NO_SPECIMEN,Hardened result (id=7382) has no linked specimen
DS3-1664,NO_SPECIMEN,Hardened result (id=7383) has no linked specimen
DS3-1665,NO_SPECIMEN,Hardened result (id=7384) has no linked specimen
DS3-1666,NO_SPECIMEN,Hardened result (id=7385) has no linked specimen
DS3-1667,NO_SPECIMEN,Hardened result (id=7386) has no linked specimen
DS3-1668,NO_SPECIMEN,Hardened result (id=7387) has no linked specimen
DS3-1669,NO_SPECIMEN,Hardened result (id=7388) has no linked specimen
DS3-1670,NO_SPECIMEN,Hardened result (id=7389) has no linked specimen
DS3-1671,NO_SPECIMEN,Hardened result (id=7390) has no linked specimen
DS3-1672,NO_SPECIMEN,Hardened result (id=7391) has no linked specimen
DS3-1673,NO_SPECIMEN,Hardened result (id=7392) has no linked specimen
DS3-1674,NO_SPECIMEN,Hardened result (id=7393) has no linked specimen
DS3-1675,NO_SPECIMEN,Hardened result (id=7394) has no linked specimen
DS3-1676,NO_SPECIMEN,Hardened result (id=7395) has no linked specimen
DS3-1677,NO_SPECIMEN,Hardened result (id=7396) has no linked specimen
DS3-1678,NO_SPECIMEN,Hardened result (id=7397) has no linked specimen
DS3-1679,NO_SPECIMEN,Hardened result (id=7398) has no linked specimen
DS3-1680,NO_SPECIMEN,Hardened result (id=7399) has no linked specimen
DS3-1681,NO_SPECIMEN,Hardened result (id=7400) has no linked specimen
DS3-1682,NO_SPECIMEN,Hardened result (id=7401) has no linked specimen
DS3-1683,NO_SPECIMEN,Hardened result (id=7402) has no linked specimen
DS3-1684,NO_SPECIMEN,Hardened result (id=7403) has no linked specimen
DS3-1685,NO_SPECIMEN,Hardened result (id=7404) has no linked specimen
DS3-1686,NO_SPECIMEN,Hardened result (id=7405) has no linked specimen
DS3-1687,NO_SPECIMEN,Hardened result (id=7406) has no linked specimen
DS3-1688,NO_SPECIMEN,Hardened result (id=7407) has no linked specimen
DS3-1689,NO_SPECIMEN,Hardened result (id=7408) has no linked specimen
DS3-1690,NO_SPECIMEN,Hardened result (id=7409) has no linked specimen
DS3-1691,NO_SPECIMEN,Hardened result (id=7410) has no linked specimen
DS3-1692,NO_SPECIMEN,Hardened result (id=7411) has no linked specimen
DS3-1693,NO_SPECIMEN,Hardened result (id=7412) has no linked specimen
DS3-1694,NO_SPECIMEN,Hardened result (id=7413) has no linked specimen
DS3-1695,NO_SPECIMEN,Hardened result (id=7414) has no linked specimen
DS3-1696,NO_SPECIMEN,Hardened result (id=7415) has no linked specimen
DS3-1697,NO_SPECIMEN,Hardened result (id=7416) has no linked specimen
DS3-1698,NO_SPECIMEN,Hardened result (id=7417) has no linked specimen
DS3-1699,NO_SPECIMEN,Hardened result (id=7418) has no linked specimen
DS3-1700,NO_SPECIMEN,Hardened result (id=7419) has no linked specimen
DS3-1701,NO_SPECIMEN,Hardened result (id=7420) has no linked specimen
DS3-1702,NO_SPECIMEN,Hardened result (id=7421) has no linked specimen
DS3-1703,NO_SPECIMEN,Hardened result (id=7422) has no linked specimen
DS3-1704,NO_SPECIMEN,Hardened result (id=7423) has no linked specimen
DS3-1705,NO_SPECIMEN,Hardened result (id=7424) has no linked specimen
DS3-1706,NO_SPECIMEN,Hardened result (id=7425) has no linked specimen
DS3-1707,NO_SPECIMEN,Hardened result (id=7426) has no linked specimen
DS3-1708,NO_SPECIMEN,Hardened result (id=7427) has no linked specimen
DS3-1709,NO_SPECIMEN,Hardened result (id=7428) has no linked specimen
DS3-1710,NO_SPECIMEN,Hardened result (id=7429) has no linked specimen
DS3-1711,NO_SPECIMEN,Hardened result (id=7430) has no linked specimen
DS3-1712,NO_SPECIMEN,Hardened result (id=7431) has no linked specimen
DS3-1713,NO_SPECIMEN,Hardened result (id=7432) has no linked specimen
DS3-1714,NO_SPECIMEN,Hardened result (id=7433) has no linked specimen
DS3-1715,NO_SPECIMEN,Hardened result (id=7434) has no linked specimen
DS3-1716,NO_SPECIMEN,Hardened result (id=7435) has no linked specimen
DS3-1717,NO_SPECIMEN,Hardened result (id=7436) has no linked specimen
DS3-1718,NO_SPECIMEN,Hardened result (id=7437) has no linked specimen
DS3-1719,NO_SPECIMEN,Hardened result (id=7438) has no linked specimen
DS3-1720,NO_SPECIMEN,Hardened result (id=7439) has no linked specimen
DS3-1721,NO_SPECIMEN,Hardened result (id=7440) has no linked specimen
DS3-1722,NO_SPECIMEN,Hardened result (id=7441) has no linked specimen
DS3-1723,NO_SPECIMEN,Hardened result (id=7442) has no linked specimen
DS3-1724,NO_SPECIMEN,Hardened result (id=7443) has no linked specimen
DS3-1725,NO_SPECIMEN,Hardened result (id=7444) has no linked specimen
DS3-1726,NO_SPECIMEN,Hardened result (id=7445) has no linked specimen
DS3-1727,NO_SPECIMEN,Hardened result (id=7446) has no linked specimen
DS3-1728,NO_SPECIMEN,Hardened result (id=7447) has no linked specimen
DS3-1729,NO_SPECIMEN,Hardened result (id=7448) has no linked specimen
DS3-1730,NO_SPECIMEN,Hardened result (id=7449) has no linked specimen
DS3-1731,NO_SPECIMEN,Hardened result (id=7450) has no linked specimen
DS3-1732,NO_SPECIMEN,Hardened result (id=7451) has no linked specimen
DS3-1733,NO_SPECIMEN,Hardened result (id=7452) has no linked specimen
DS3-1734,NO_SPECIMEN,Hardened result (id=7453) has no linked specimen
DS3-1735,NO_SPECIMEN,Hardened result (id=7454) has no linked specimen
DS3-1736,NO_SPECIMEN,Hardened result (id=7455) has no linked specimen
DS3-1737,NO_SPECIMEN,Hardened result (id=7456) has no linked specimen
DS3-1738,NO_SPECIMEN,Hardened result (id=7457) has no linked specimen
DS3-1739,NO_SPECIMEN,Hardened result (id=7458) has no linked specimen
DS3-1740,NO_SPECIMEN,Hardened result (id=7459) has no linked specimen
DS3-1741,NO_SPECIMEN,Hardened result (id=7460) has no linked specimen
DS3-1742,NO_SPECIMEN,Hardened result (id=7461) has no linked specimen
DS3-1743,NO_SPECIMEN,Hardened result (id=7462) has no linked specimen
DS3-1744,NO_SPECIMEN,Hardened result (id=7463) has no linked specimen
DS3-1745,NO_SPECIMEN,Hardened result (id=7464) has no linked specimen
DS3-1746,NO_SPECIMEN,Hardened result (id=7465) has no linked specimen
DS3-1747,NO_SPECIMEN,Hardened result (id=7466) has no linked specimen
DS3-1748,NO_SPECIMEN,Hardened result (id=7467) has no linked specimen
DS3-1749,NO_SPECIMEN,Hardened result (id=7468) has no linked specimen
DS3-1750,NO_SPECIMEN,Hardened result (id=7469) has no linked specimen
DS3-1751,NO_SPECIMEN,Hardened result (id=7470) has no linked specimen
DS3-1752,NO_SPECIMEN,Hardened result (id=7471) has no linked specimen
DS3-1753,NO_SPECIMEN,Hardened result (id=7472) has no linked specimen
DS3-1754,NO_SPECIMEN,Hardened result (id=7473) has no linked specimen
DS3-1755,NO_SPECIMEN,Hardened result (id=7474) has no linked specimen
DS3-1756,NO_SPECIMEN,Hardened result (id=7475) has no linked specimen
DS3-1757,NO_SPECIMEN,Hardened result (id=7476) has no linked specimen
DS3-1758,NO_SPECIMEN,Hardened result (id=7477) has no linked specimen
DS3-1759,NO_SPECIMEN,Hardened result (id=7478) has no linked specimen
DS3-1760,NO_SPECIMEN,Hardened result (id=7479) has no linked specimen
DS3-1761,NO_SPECIMEN,Hardened result (id=7480) has no linked specimen
DS3-1762,NO_SPECIMEN,Hardened result (id=7481) has no linked specimen
DS3-1763,NO_SPECIMEN,Hardened result (id=7482) has no linked specimen
DS3-1764,NO_SPECIMEN,Hardened result (id=7483) has no linked specimen
DS3-1765,NO_SPECIMEN,Hardened result (id=7484) has no linked specimen
DS3-1766,NO_SPECIMEN,Hardened result (id=7485) has no linked specimen
DS3-1767,NO_SPECIMEN,Hardened result (id=7486) has no linked specimen
DS3-1768,NO_SPECIMEN,Hardened result (id=7487) has no linked specimen
DS3-1769,NO_SPECIMEN,Hardened result (id=7488) has no linked specimen
DS3-1770,NO_SPECIMEN,Hardened result (id=7489) has no linked specimen
DS3-1771,NO_SPECIMEN,Hardened result (id=7490) has no linked specimen
DS3-1772,NO_SPECIMEN,Hardened result (id=7491) has no linked specimen
DS3-1773,NO_SPECIMEN,Hardened result (id=7492) has no linked specimen
DS3-1774,NO_SPECIMEN,Hardened result (id=7493) has no linked specimen
DS3-1775,NO_SPECIMEN,Hardened result (id=7494) has no linked specimen
DS3-1776,NO_SPECIMEN,Hardened result (id=7495) has no linked specimen
DS3-1777,NO_SPECIMEN,Hardened result (id=7496) has no linked specimen
DS3-1778,NO_SPECIMEN,Hardened result (id=7497) has no linked specimen
DS3-1779,NO_SPECIMEN,Hardened result (id=7498) has no linked specimen
DS3-1780,NO_SPECIMEN,Hardened result (id=7499) has no linked specimen
DS3-1781,NO_SPECIMEN,Hardened result (id=7500) has no linked specimen
DS3-1782,NO_SPECIMEN,Hardened result (id=7501) has no linked specimen
DS3-1783,NO_SPECIMEN,Hardened result (id=7502) has no linked specimen
DS3-1784,NO_SPECIMEN,Hardened result (id=7503) has no linked specimen
DS3-1785,NO_SPECIMEN,Hardened result (id=7504) has no linked specimen
DS3-1786,NO_SPECIMEN,Hardened result (id=7505) has no linked specimen
DS3-1787,NO_SPECIMEN,Hardened result (id=7506) has no linked specimen
DS3-1788,NO_SPECIMEN,Hardened result (id=7507) has no linked specimen
DS3-1789,NO_SPECIMEN,Hardened result (id=7508) has no linked specimen
DS3-1790,NO_SPECIMEN,Hardened result (id=7509) has no linked specimen
DS3-1791,NO_SPECIMEN,Hardened result (id=7510) has no linked specimen
DS3-1792,NO_SPECIMEN,Hardened result (id=7511) has no linked specimen
DS3-1793,NO_SPECIMEN,Hardened result (id=7512) has no linked specimen
DS3-1794,NO_SPECIMEN,Hardened result (id=7513) has no linked specimen
DS3-1795,NO_SPECIMEN,Hardened result (id=7514) has no linked specimen
DS3-1796,NO_SPECIMEN,Hardened result (id=7515) has no linked specimen
DS3-1797,NO_SPECIMEN,Hardened result (id=7516) has no linked specimen
DS3-1798,NO_SPECIMEN,Hardened result (id=7517) has no linked specimen
DS3-1799,NO_SPECIMEN,Hardened result (id=7518) has no linked specimen
DS3-1800,NO_SPECIMEN,Hardened result (id=7519) has no linked specimen
DS3-1801,NO_SPECIMEN,Hardened result (id=7520) has no linked specimen
DS3-1802,NO_SPECIMEN,Hardened result (id=7521) has no linked specimen
DS3-1803,NO_SPECIMEN,Hardened result (id=7522) has no linked specimen
DS3-1804,NO_SPECIMEN,Hardened result (id=7523) has no linked specimen
DS3-1805,NO_SPECIMEN,Hardened result (id=7524) has no linked specimen
DS3-1806,NO_SPECIMEN,Hardened result (id=7525) has no linked specimen
DS3-1807,NO_SPECIMEN,Hardened result (id=7526) has no linked specimen
DS3-1808,NO_SPECIMEN,Hardened result (id=7527) has no linked specimen
DS3-1809,NO_SPECIMEN,Hardened result (id=7528) has no linked specimen
DS3-1810,NO_SPECIMEN,Hardened result (id=7529) has no linked specimen
DS3-1811,NO_SPECIMEN,Hardened result (id=7530) has no linked specimen
DS3-1812,NO_SPECIMEN,Hardened result (id=7531) has no linked specimen
DS3-1813,NO_SPECIMEN,Hardened result (id=7532) has no linked specimen
DS3-1814,NO_SPECIMEN,Hardened result (id=7533) has no linked specimen
DS3-1815,NO_SPECIMEN,Hardened result (id=7534) has no linked specimen
DS3-1816,NO_SPECIMEN,Hardened result (id=7535) has no linked specimen
DS3-1817,NO_SPECIMEN,Hardened result (id=7536) has no linked specimen
DS3-1818,NO_SPECIMEN,Hardened result (id=7537) has no linked specimen
DS3-1819,NO_SPECIMEN,Hardened result (id=7538) has no linked specimen
DS3-1820,NO_SPECIMEN,Hardened result (id=7539) has no linked specimen
DS3-1821,NO_SPECIMEN,Hardened result (id=7540) has no linked specimen
DS3-1822,NO_SPECIMEN,Hardened result (id=7541) has no linked specimen
DS3-1823,NO_SPECIMEN,Hardened result (id=7542) has no linked specimen
DS3-1824,NO_SPECIMEN,Hardened result (id=7543) has no linked specimen
DS3-1825,NO_SPECIMEN,Hardened result (id=7544) has no linked specimen
DS3-1826,NO_SPECIMEN,Hardened result (id=7545) has no linked specimen
DS3-1827,NO_SPECIMEN,Hardened result (id=7546) has no linked specimen
DS3-1828,NO_SPECIMEN,Hardened result (id=7547) has no linked specimen
DS3-1829,NO_SPECIMEN,Hardened result (id=7548) has no linked specimen
DS3-1830,NO_SPECIMEN,Hardened result (id=7549) has no linked specimen
DS3-1831,NO_SPECIMEN,Hardened result (id=7550) has no linked specimen
DS3-1832,NO_SPECIMEN,Hardened result (id=7551) has no linked specimen
DS3-1833,NO_SPECIMEN,Hardened result (id=7552) has no linked specimen
DS3-1834,NO_SPECIMEN,Hardened result (id=7553) has no linked specimen
DS3-1835,NO_SPECIMEN,Hardened result (id=7554) has no linked specimen
DS3-1836,NO_SPECIMEN,Hardened result (id=7555) has no linked specimen
DS3-1837,NO_SPECIMEN,Hardened result (id=7556) has no linked specimen
DS3-1838,NO_SPECIMEN,Hardened result (id=7557) has no linked specimen
DS3-1839,NO_SPECIMEN,Hardened result (id=7558) has no linked specimen
DS3-1840,NO_SPECIMEN,Hardened result (id=7559) has no linked specimen
DS3-1841,NO_SPECIMEN,Hardened result (id=7560) has no linked specimen
DS3-1842,NO_SPECIMEN,Hardened result (id=7561) has no linked specimen
DS3-1843,NO_SPECIMEN,Hardened result (id=7562) has no linked specimen
DS3-1844,NO_SPECIMEN,Hardened result (id=7563) has no linked specimen
DS3-1845,NO_SPECIMEN,Hardened result (id=7564) has no linked specimen
DS3-1846,NO_SPECIMEN,Hardened result (id=7565) has no linked specimen
DS3-1847,NO_SPECIMEN,Hardened result (id=7566) has no linked specimen
DS3-1848,NO_SPECIMEN,Hardened result (id=7567) has no linked specimen
DS3-1849,NO_SPECIMEN,Hardened result (id=7568) has no linked specimen
DS3-1850,NO_SPECIMEN,Hardened result (id=7569) has no linked specimen
DS3-1851,NO_SPECIMEN,Hardened result (id=7570) has no linked specimen
DS3-1852,NO_SPECIMEN,Hardened result (id=7571) has no linked specimen
DS3-1853,NO_SPECIMEN,Hardened result (id=7572) has no linked specimen
DS3-1854,NO_SPECIMEN,Hardened result (id=7573) has no linked specimen
DS3-1855,NO_SPECIMEN,Hardened result (id=7574) has no linked specimen
DS3-1856,NO_SPECIMEN,Hardened result (id=7575) has no linked specimen
DS3-1857,NO_SPECIMEN,Hardened result (id=7576) has no linked specimen
DS3-1858,NO_SPECIMEN,Hardened result (id=7577) has no linked specimen
DS3-1859,NO_SPECIMEN,Hardened result (id=7578) has no linked specimen
DS3-1860,NO_SPECIMEN,Hardened result (id=7579) has no linked specimen
DS3-1861,NO_SPECIMEN,Hardened result (id=7580) has no linked specimen
DS3-1862,NO_SPECIMEN,Hardened result (id=7581) has no linked specimen
DS3-1863,NO_SPECIMEN,Hardened result (id=7582) has no linked specimen
DS3-1864,NO_SPECIMEN,Hardened result (id=7583) has no linked specimen
DS3-1865,NO_SPECIMEN,Hardened result (id=7584) has no linked specimen
DS3-1866,NO_SPECIMEN,Hardened result (id=7585) has no linked specimen
DS3-1867,NO_SPECIMEN,Hardened result (id=7586) has no linked specimen
DS3-1868,NO_SPECIMEN,Hardened result (id=7587) has no linked specimen
DS3-1869,NO_SPECIMEN,Hardened result (id=7588) has no linked specimen
DS3-1870,NO_SPECIMEN,Hardened result (id=7589) has no linked specimen
DS3-1871,NO_SPECIMEN,Hardened result (id=7590) has no linked specimen
DS3-1872,NO_SPECIMEN,Hardened result (id=7591) has no linked specimen
DS3-1873,NO_SPECIMEN,Hardened result (id=7592) has no linked specimen
DS3-1874,NO_SPECIMEN,Hardened result (id=7593) has no linked specimen
DS3-1875,NO_SPECIMEN,Hardened result (id=7594) has no linked specimen
DS3-1876,NO_SPECIMEN,Hardened result (id=7595) has no linked specimen
DS3-1877,NO_SPECIMEN,Hardened result (id=7596) has no linked specimen
DS3-1878,NO_SPECIMEN,Hardened result (id=7597) has no linked specimen
DS3-1879,NO_SPECIMEN,Hardened result (id=7598) has no linked specimen
DS3-1880,NO_SPECIMEN,Hardened result (id=7599) has no linked specimen
DS3-1881,NO_SPECIMEN,Hardened result (id=7600) has no linked specimen
DS3-1882,NO_SPECIMEN,Hardened result (id=7601) has no linked specimen
DS3-1883,NO_SPECIMEN,Hardened result (id=7602) has no linked specimen
DS3-1884,NO_SPECIMEN,Hardened result (id=7603) has no linked specimen
DS3-1885,NO_SPECIMEN,Hardened result (id=7604) has no linked specimen
DS3-1886,NO_SPECIMEN,Hardened result (id=7605) has no linked specimen
DS3-1887,NO_SPECIMEN,Hardened result (id=7606) has no linked specimen
DS3-1888,NO_SPECIMEN,Hardened result (id=7607) has no linked specimen
DS3-1889,NO_SPECIMEN,Hardened result (id=7608) has no linked specimen
DS3-1890,NO_SPECIMEN,Hardened result (id=7609) has no linked specimen
DS3-1891,NO_SPECIMEN,Hardened result (id=7610) has no linked specimen
DS3-1892,NO_SPECIMEN,Hardened result (id=7611) has no linked specimen
DS3-1893,NO_SPECIMEN,Hardened result (id=7612) has no linked specimen
DS3-1894,NO_SPECIMEN,Hardened result (id=7613) has no linked specimen
DS3-1895,NO_SPECIMEN,Hardened result (id=7614) has no linked specimen
DS3-1896,NO_SPECIMEN,Hardened result (id=7615) has no linked specimen
DS3-1897,NO_SPECIMEN,Hardened result (id=7616) has no linked specimen
DS3-1898,NO_SPECIMEN,Hardened result (id=7617) has no linked specimen
DS3-1899,NO_SPECIMEN,Hardened result (id=7618) has no linked specimen
DS3-1900,NO_SPECIMEN,Hardened result (id=7619) has no linked specimen
DS3-1901,NO_SPECIMEN,Hardened result (id=7620) has no linked specimen
DS3-1902,NO_SPECIMEN,Hardened result (id=7621) has no linked specimen
DS3-1903,NO_SPECIMEN,Hardened result (id=7622) has no linked specimen
DS3-1904,NO_SPECIMEN,Hardened result (id=7623) has no linked specimen
DS3-1905,NO_SPECIMEN,Hardened result (id=7624) has no linked specimen
DS3-1906,NO_SPECIMEN,Hardened result (id=7625) has no linked specimen
DS3-1907,NO_SPECIMEN,Hardened result (id=7626) has no linked specimen
DS3-1908,NO_SPECIMEN,Hardened result (id=7627) has no linked specimen
DS3-1909,NO_SPECIMEN,Hardened result (id=7628) has no linked specimen
DS3-1910,NO_SPECIMEN,Hardened result (id=7629) has no linked specimen
DS3-1911,NO_SPECIMEN,Hardened result (id=7630) has no linked specimen
DS3-1912,NO_SPECIMEN,Hardened result (id=7631) has no linked specimen
DS3-1913,NO_SPECIMEN,Hardened result (id=7632) has no linked specimen
DS3-1914,NO_SPECIMEN,Hardened result (id=7633) has no linked specimen
