mix_id,w_c_ratio,w_b_ratio,k_flag,wb_k_reported
6177,,0.4,FALSE,
6168,,0.4,FALSE,
6167,,0.4,FALSE,
6015,,0.4,FALSE,
6014,,0.4,FALSE,
6013,,0.4,FALSE,
6012,,0.4,FALSE,
395,0.4,0.4,FALSE,
396,0.44,0.4,FALSE,
4895,,0.4,FALSE,
5951,,0.4,FALSE,
6003,,0.4,FALSE,
6002,,0.4,FALSE,
6001,,0.4,FALSE,
6000,,0.4,FALSE,
5983,,0.4,FALSE,
5982,,0.4,FALSE,
5981,,0.4,FALSE,
5980,,0.4,FALSE,
5971,,0.4,FALSE,
5970,,0.4,FALSE,
5969,,0.4,FALSE,
5968,,0.4,FALSE,
5950,,0.4,FALSE,
5949,,0.4,FALSE,
5948,,0.4,FALSE,
832,0.4,0.4,FALSE,
5939,,0.4,FALSE,
5938,,0.4,FALSE,
5937,,0.4,FALSE,
5936,,0.4,FALSE,
5919,,0.4,FALSE,
5918,,0.4,FALSE,
5917,,0.4,FALSE,
5916,,0.4,FALSE,
13694,,0.4,TRUE,0.4
5907,,0.4,FALSE,
5906,,0.4,FALSE,
5905,,0.4,FALSE,
5904,,0.4,FALSE,
5111,,0.4,FALSE,
5112,,0.4,FALSE,
5886,,0.4,FALSE,
5885,,0.4,FALSE,
5884,,0.4,FALSE,
5113,,0.4,FALSE,
13704,,0.4,TRUE,0.4
13705,,0.4,TRUE,0.4
804,0.4,0.4,FALSE,
803,0.4,0.4,FALSE,
13714,,0.4,TRUE,0.36
5874,,0.4,FALSE,
5873,,0.4,FALSE,
5872,,0.4,FALSE,
802,0.4,0.4,FALSE,
5278,,0.4,FALSE,
5298,,0.4,FALSE,
23797,,0.4,FALSE,
5315,,0.4,FALSE,
5335,,0.4,FALSE,
5360,,0.4,FALSE,
23752,,0.4,FALSE,
543,0.4,0.4,FALSE,
544,0.4,0.4,FALSE,
545,0.4,0.4,FALSE,
546,0.4,0.4,FALSE,
5484,,0.4,FALSE,
5485,,0.4,FALSE,
5839,,0.4,FALSE,
5494,,0.4,FALSE,
5496,,0.4,FALSE,
5497,,0.4,FALSE,
5506,,0.4,FALSE,
5842,,0.4,FALSE,
5841,,0.4,FALSE,
5508,,0.4,FALSE,
5509,,0.4,FALSE,
5518,,0.4,FALSE,
5520,,0.4,FALSE,
5521,,0.4,FALSE,
5530,,0.4,FALSE,
5532,,0.4,FALSE,
5533,,0.4,FALSE,
5542,,0.4,FALSE,
5544,,0.4,FALSE,
5545,,0.4,FALSE,
23268,,0.4,FALSE,
5840,,0.4,FALSE,
5758,,0.4,FALSE,
5763,,0.4,FALSE,
5803,,0.4,FALSE,
5805,,0.4,FALSE,
5806,,0.4,FALSE,
5809,,0.4,FALSE,
5808,,0.4,FALSE,
5814,,0.4,FALSE,
5810,,0.4,FALSE,
5811,,0.4,FALSE,
5812,,0.4,FALSE,
5813,,0.4,FALSE,
5815,,0.4,FALSE,
5816,,0.4,FALSE,
5819,,0.4,FALSE,
5818,,0.4,FALSE,
5804,,0.4,FALSE,
5824,,0.4,FALSE,
5820,,0.4,FALSE,
5821,,0.4,FALSE,
5822,,0.4,FALSE,
5836,,0.4,FALSE,
5835,,0.4,FALSE,
5833,,0.4,FALSE,
5832,,0.4,FALSE,
5831,,0.4,FALSE,
5830,,0.4,FALSE,
5834,,0.4,FALSE,
5828,,0.4,FALSE,
5829,,0.4,FALSE,
5826,,0.4,FALSE,
5825,,0.4,FALSE,
4605,,0.399,FALSE,
13136,,0.399,TRUE,0.36
4599,,0.399,FALSE,
929,1.33,0.399,FALSE,
4607,,0.399,FALSE,
356,0.72,0.399,FALSE,
355,0.72,0.399,FALSE,
357,0.72,0.399,FALSE,
358,0.72,0.399,FALSE,
359,0.72,0.399,FALSE,
4601,,0.399,FALSE,
1023,0.54,0.398,FALSE,
352,0.72,0.398,FALSE,
351,0.72,0.398,FALSE,
350,0.72,0.398,FALSE,
353,0.72,0.398,FALSE,
374,0.72,0.398,FALSE,
373,0.72,0.398,FALSE,
372,0.72,0.398,FALSE,
371,0.72,0.398,FALSE,
370,0.72,0.398,FALSE,
866,0.54,0.398,FALSE,
354,0.72,0.398,FALSE,
13774,,0.397,TRUE,0.36
13616,,0.397,TRUE,0.38
849,1.23,0.396,FALSE,
1006,1.22,0.396,FALSE,
918,0.69,0.394,FALSE,
981,0.69,0.393,FALSE,
23719,,0.392,FALSE,
983,0.57,0.39,FALSE,
1008,0.59,0.39,FALSE,
908,0.59,0.39,FALSE,
23738,,0.39,FALSE,
23742,,0.39,FALSE,
23726,,0.39,FALSE,
948,0.57,0.39,FALSE,
971,0.59,0.39,FALSE,
23734,,0.39,FALSE,
23730,,0.39,FALSE,
13530,,0.39,TRUE,0.39
920,0.57,0.39,FALSE,
901,0.66,0.39,FALSE,
885,0.57,0.39,FALSE,
7483,0.39,0.39,FALSE,
7484,0.39,0.39,FALSE,
864,0.58,0.39,FALSE,
851,0.59,0.39,FALSE,
1021,0.58,0.39,FALSE,
23761,,0.389,FALSE,
23764,,0.389,FALSE,
964,0.66,0.389,FALSE,
1019,0.54,0.389,FALSE,
13131,,0.389,TRUE,0.37
23767,,0.389,FALSE,
862,0.54,0.388,FALSE,
8151,,0.387,FALSE,
8166,,0.387,FALSE,
8122,,0.387,FALSE,
8180,,0.387,FALSE,
8156,,0.387,FALSE,
8184,,0.387,FALSE,
8187,,0.387,FALSE,
8188,,0.387,FALSE,
8113,,0.387,FALSE,
8126,,0.387,FALSE,
8149,,0.387,FALSE,
8137,,0.387,FALSE,
8142,,0.387,FALSE,
934,1.29,0.387,FALSE,
8193,,0.387,FALSE,
8170,,0.387,FALSE,
8176,,0.387,FALSE,
13141,,0.386,TRUE,0.34
335,0.58,0.385,FALSE,
337,0.58,0.385,FALSE,
338,0.58,0.385,FALSE,
336,0.58,0.385,FALSE,
339,0.58,0.385,FALSE,
23355,,0.384,FALSE,
912,0.67,0.383,FALSE,
933,1.27,0.382,FALSE,
975,0.67,0.382,FALSE,
12816,,0.381,TRUE,0.38
13486,,0.381,TRUE,0.36
4541,,0.38,FALSE,
4543,,0.38,FALSE,
4545,,0.38,FALSE,
4574,,0.38,FALSE,
4547,,0.38,FALSE,
586,0.64,0.38,FALSE,
4572,,0.38,FALSE,
584,0.96,0.38,FALSE,
591,0.64,0.38,FALSE,
4550,,0.38,FALSE,
5531,,0.38,FALSE,
5263,,0.38,FALSE,
4535,,0.38,FALSE,
4537,,0.38,FALSE,
4539,,0.38,FALSE,
4530,,0.38,FALSE,
4532,,0.38,FALSE,
4534,,0.38,FALSE,
4536,,0.38,FALSE,
4538,,0.38,FALSE,
4576,,0.38,FALSE,
4551,,0.38,FALSE,
4565,,0.38,FALSE,
4579,,0.38,FALSE,
4581,,0.38,FALSE,
4569,,0.38,FALSE,
4571,,0.38,FALSE,
4573,,0.38,FALSE,
4575,,0.38,FALSE,
4577,,0.38,FALSE,
4580,,0.38,FALSE,
4570,,0.38,FALSE,
13611,,0.38,TRUE,0.38
5495,,0.38,FALSE,
13635,,0.38,TRUE,0.38
13625,,0.38,TRUE,0.38
13626,,0.38,TRUE,0.38
13627,,0.38,TRUE,0.38
5519,,0.38,FALSE,
5543,,0.38,FALSE,
936,1.26,0.38,FALSE,
7476,0.38,0.38,FALSE,
4587,,0.38,FALSE,
8167,,0.38,FALSE,
965,0.57,0.38,FALSE,
5121,,0.38,FALSE,
4583,,0.38,FALSE,
4585,,0.38,FALSE,
7482,0.38,0.38,FALSE,
4588,,0.38,FALSE,
5283,,0.38,FALSE,
7481,0.38,0.38,FALSE,
7480,0.38,0.38,FALSE,
7479,0.38,0.38,FALSE,
5507,,0.38,FALSE,
5303,,0.38,FALSE,
13734,,0.38,TRUE,0.38
13649,,0.38,TRUE,0.38
7477,0.38,0.38,FALSE,
7475,0.38,0.38,FALSE,
7478,0.38,0.38,FALSE,
4586,,0.38,FALSE,
4584,,0.38,FALSE,
4582,,0.38,FALSE,
7474,0.38,0.38,FALSE,
902,0.57,0.38,FALSE,
13038,,0.38,TRUE,0.38
562,0.96,0.38,FALSE,
4529,,0.38,FALSE,
4531,,0.38,FALSE,
5483,,0.38,FALSE,
4533,,0.38,FALSE,
4578,,0.38,FALSE,
4552,,0.38,FALSE,
4540,,0.38,FALSE,
4542,,0.38,FALSE,
4544,,0.38,FALSE,
4546,,0.38,FALSE,
4548,,0.38,FALSE,
4549,,0.38,FALSE,
4567,,0.38,FALSE,
4553,,0.38,FALSE,
4555,,0.38,FALSE,
4557,,0.38,FALSE,
4559,,0.38,FALSE,
4561,,0.38,FALSE,
4563,,0.38,FALSE,
4566,,0.38,FALSE,
4568,,0.38,FALSE,
4554,,0.38,FALSE,
4556,,0.38,FALSE,
4558,,0.38,FALSE,
13634,,0.38,TRUE,0.38
4560,,0.38,FALSE,
4562,,0.38,FALSE,
4564,,0.38,FALSE,
13636,,0.38,TRUE,0.38
4592,,0.378,FALSE,
23638,,0.378,FALSE,
23635,,0.378,FALSE,
4596,,0.378,FALSE,
13319,,0.377,TRUE,0.38
13318,,0.377,TRUE,0.38
13321,,0.377,TRUE,0.38
23807,,0.376,FALSE,
13316,,0.376,TRUE,0.38
13322,,0.375,TRUE,0.38
13315,,0.375,TRUE,0.38
860,0.66,0.375,FALSE,
13320,,0.375,TRUE,0.38
1017,0.65,0.374,FALSE,
932,1.25,0.374,FALSE,
13317,,0.374,TRUE,0.37
874,0.65,0.373,FALSE,
23835,,0.373,FALSE,
1031,0.65,0.372,FALSE,
5546,,0.372,FALSE,
5534,,0.372,FALSE,
5510,,0.372,FALSE,
5498,,0.372,FALSE,
5486,,0.372,FALSE,
5522,,0.372,FALSE,
13039,,0.371,TRUE,0.37
23629,,0.371,FALSE,
23632,,0.371,FALSE,
850,0.67,0.371,FALSE,
1007,0.68,0.371,FALSE,
399,0.57,0.371,FALSE,
389,0.37,0.37,FALSE,
4709,,0.37,FALSE,
4703,,0.37,FALSE,
4712,,0.37,FALSE,
846,0.54,0.37,FALSE,
1003,0.54,0.37,FALSE,
4697,,0.37,FALSE,
4706,,0.37,FALSE,
5119,,0.37,FALSE,
4700,,0.37,FALSE,
23412,,0.367,FALSE,
8194,,0.367,FALSE,
23411,,0.367,FALSE,
13485,,0.366,TRUE,0.37
13726,,0.365,TRUE,0.36
13761,,0.364,TRUE,0.36
6448,,0.363,FALSE,
5856,,0.362,FALSE,
23446,,0.361,FALSE,
824,0.36,0.36,FALSE,
6328,,0.36,FALSE,
7451,0.36,0.36,FALSE,
6325,,0.36,FALSE,
6324,,0.36,FALSE,
6321,,0.36,FALSE,
6320,,0.36,FALSE,
7463,0.36,0.36,FALSE,
6317,,0.36,FALSE,
6316,,0.36,FALSE,
6313,,0.36,FALSE,
6312,,0.36,FALSE,
6388,,0.36,FALSE,
6368,,0.36,FALSE,
6309,,0.36,FALSE,
6308,,0.36,FALSE,
5945,,0.36,FALSE,
6305,,0.36,FALSE,
6304,,0.36,FALSE,
6241,,0.36,FALSE,
6240,,0.36,FALSE,
6297,,0.36,FALSE,
6296,,0.36,FALSE,
7450,0.36,0.36,FALSE,
6293,,0.36,FALSE,
6292,,0.36,FALSE,
5883,,0.36,FALSE,
6289,,0.36,FALSE,
6288,,0.36,FALSE,
6285,,0.36,FALSE,
6284,,0.36,FALSE,
6281,,0.36,FALSE,
6280,,0.36,FALSE,
6277,,0.36,FALSE,
6276,,0.36,FALSE,
5882,,0.36,FALSE,
6273,,0.36,FALSE,
6272,,0.36,FALSE,
5881,,0.36,FALSE,
6269,,0.36,FALSE,
6268,,0.36,FALSE,
6265,,0.36,FALSE,
6264,,0.36,FALSE,
6261,,0.36,FALSE,
6260,,0.36,FALSE,
6257,,0.36,FALSE,
6256,,0.36,FALSE,
6253,,0.36,FALSE,
6252,,0.36,FALSE,
6249,,0.36,FALSE,
6248,,0.36,FALSE,
6245,,0.36,FALSE,
6244,,0.36,FALSE,
6237,,0.36,FALSE,
6236,,0.36,FALSE,
7449,0.36,0.36,FALSE,
821,0.36,0.36,FALSE,
7444,0.36,0.36,FALSE,
13713,,0.36,TRUE,0.34
5880,,0.36,FALSE,
7462,0.36,0.36,FALSE,
7461,0.36,0.36,FALSE,
801,0.36,0.36,FALSE,
7460,0.36,0.36,FALSE,
7459,0.36,0.36,FALSE,
7468,0.36,0.36,FALSE,
7467,0.36,0.36,FALSE,
6009,,0.36,FALSE,
6008,,0.36,FALSE,
13782,,0.36,TRUE,0.36
7458,0.36,0.36,FALSE,
7466,0.36,0.36,FALSE,
7457,0.36,0.36,FALSE,
7456,0.36,0.36,FALSE,
7465,0.36,0.36,FALSE,
7455,0.36,0.36,FALSE,
23804,,0.36,FALSE,
6011,,0.36,FALSE,
6010,,0.36,FALSE,
7445,0.36,0.36,FALSE,
7471,0.36,0.36,FALSE,
7472,0.36,0.36,FALSE,
7473,0.36,0.36,FALSE,
23757,,0.36,FALSE,
5979,,0.36,FALSE,
5978,,0.36,FALSE,
7470,0.36,0.36,FALSE,
5977,,0.36,FALSE,
5976,,0.36,FALSE,
7448,0.36,0.36,FALSE,
7447,0.36,0.36,FALSE,
6501,,0.36,FALSE,
7454,0.36,0.36,FALSE,
7453,0.36,0.36,FALSE,
5947,,0.36,FALSE,
5946,,0.36,FALSE,
5944,,0.36,FALSE,
826,0.36,0.36,FALSE,
23772,,0.36,FALSE,
6449,,0.36,FALSE,
23771,,0.36,FALSE,
825,0.36,0.36,FALSE,
6329,,0.36,FALSE,
823,0.36,0.36,FALSE,
822,0.36,0.36,FALSE,
23778,,0.36,FALSE,
23777,,0.36,FALSE,
23655,,0.36,FALSE,
23660,,0.36,FALSE,
23690,,0.36,FALSE,
23691,,0.36,FALSE,
6361,,0.36,FALSE,
6360,,0.36,FALSE,
23776,,0.36,FALSE,
23775,,0.36,FALSE,
23774,,0.36,FALSE,
23692,,0.36,FALSE,
23773,,0.36,FALSE,
23779,,0.36,FALSE,
23780,,0.36,FALSE,
23781,,0.36,FALSE,
6401,,0.36,FALSE,
6400,,0.36,FALSE,
6397,,0.36,FALSE,
6396,,0.36,FALSE,
6393,,0.36,FALSE,
6392,,0.36,FALSE,
6389,,0.36,FALSE,
6385,,0.36,FALSE,
6384,,0.36,FALSE,
23770,,0.36,FALSE,
6381,,0.36,FALSE,
6380,,0.36,FALSE,
6377,,0.36,FALSE,
6376,,0.36,FALSE,
6373,,0.36,FALSE,
6372,,0.36,FALSE,
6369,,0.36,FALSE,
6365,,0.36,FALSE,
6364,,0.36,FALSE,
6301,,0.36,FALSE,
6300,,0.36,FALSE,
5915,,0.36,FALSE,
5914,,0.36,FALSE,
5913,,0.36,FALSE,
5912,,0.36,FALSE,
7446,0.36,0.36,FALSE,
23665,,0.36,FALSE,
6357,,0.36,FALSE,
23670,,0.36,FALSE,
6356,,0.36,FALSE,
6353,,0.36,FALSE,
23689,,0.36,FALSE,
6352,,0.36,FALSE,
6349,,0.36,FALSE,
6348,,0.36,FALSE,
7469,0.36,0.36,FALSE,
6345,,0.36,FALSE,
6344,,0.36,FALSE,
6341,,0.36,FALSE,
6340,,0.36,FALSE,
7452,0.36,0.36,FALSE,
6337,,0.36,FALSE,
6336,,0.36,FALSE,
7464,0.36,0.36,FALSE,
6333,,0.36,FALSE,
6332,,0.36,FALSE,
6554,,0.359,FALSE,
6555,,0.359,FALSE,
6556,,0.359,FALSE,
6557,,0.359,FALSE,
23288,,0.358,FALSE,
23227,,0.358,FALSE,
839,1.11,0.358,FALSE,
23452,,0.358,FALSE,
23289,,0.358,FALSE,
23291,,0.358,FALSE,
836,1.1,0.358,FALSE,
1020,1.36,0.358,FALSE,
23290,,0.358,FALSE,
23226,,0.358,FALSE,
23225,,0.358,FALSE,
23224,,0.358,FALSE,
863,1.36,0.358,FALSE,
23813,,0.357,FALSE,
23810,,0.357,FALSE,
23819,,0.357,FALSE,
23816,,0.357,FALSE,
13488,,0.357,TRUE,0.36
996,1.1,0.357,FALSE,
993,1.1,0.357,FALSE,
6450,,0.357,FALSE,
13754,,0.356,TRUE,0.33
13758,,0.356,TRUE,0.36
365,0.64,0.355,FALSE,
6451,,0.355,FALSE,
369,0.64,0.355,FALSE,
368,0.64,0.355,FALSE,
367,0.64,0.355,FALSE,
366,0.64,0.355,FALSE,
13135,,0.355,TRUE,0.34
23831,,0.355,FALSE,
13808,,0.354,TRUE,0.35
6581,,0.354,FALSE,
4589,,0.354,FALSE,
6599,,0.354,FALSE,
6563,,0.354,FALSE,
6617,,0.354,FALSE,
13771,,0.354,TRUE,0.32
4593,,0.354,FALSE,
13620,,0.352,TRUE,0.32
13263,,0.351,TRUE,0.35
13130,,0.35,TRUE,0.35
7435,0.35,0.35,FALSE,
6623,,0.35,FALSE,
7432,0.35,0.35,FALSE,
7431,0.35,0.35,FALSE,
589,0.88,0.35,FALSE,
7430,0.35,0.35,FALSE,
600,0.59,0.35,FALSE,
7429,0.35,0.35,FALSE,
6569,,0.35,FALSE,
569,0.88,0.35,FALSE,
6629,,0.35,FALSE,
23378,,0.35,FALSE,
5006,,0.35,FALSE,
5000,,0.35,FALSE,
6587,,0.35,FALSE,
5274,,0.35,FALSE,
1018,0.53,0.35,FALSE,
7434,0.35,0.35,FALSE,
23549,,0.35,FALSE,
5028,,0.35,FALSE,
5031,,0.35,FALSE,
5032,,0.35,FALSE,
7439,0.35,0.35,FALSE,
5033,,0.35,FALSE,
13764,,0.35,TRUE,0.35
5034,,0.35,FALSE,
5035,,0.35,FALSE,
5036,,0.35,FALSE,
5037,,0.35,FALSE,
5039,,0.35,FALSE,
5040,,0.35,FALSE,
5041,,0.35,FALSE,
5042,,0.35,FALSE,
5043,,0.35,FALSE,
5045,,0.35,FALSE,
7443,0.35,0.35,FALSE,
5044,,0.35,FALSE,
5046,,0.35,FALSE,
5038,,0.35,FALSE,
5030,,0.35,FALSE,
5022,,0.35,FALSE,
6575,,0.35,FALSE,
5294,,0.35,FALSE,
7442,0.35,0.35,FALSE,
5014,,0.35,FALSE,
7441,0.35,0.35,FALSE,
7440,0.35,0.35,FALSE,
5047,,0.35,FALSE,
5048,,0.35,FALSE,
5049,,0.35,FALSE,
5050,,0.35,FALSE,
5051,,0.35,FALSE,
5052,,0.35,FALSE,
5053,,0.35,FALSE,
5055,,0.35,FALSE,
5056,,0.35,FALSE,
5003,,0.35,FALSE,
5004,,0.35,FALSE,
7436,0.35,0.35,FALSE,
1009,0.52,0.35,FALSE,
7437,0.35,0.35,FALSE,
13300,,0.35,TRUE,0.35
7433,0.35,0.35,FALSE,
7425,0.35,0.35,FALSE,
7424,0.35,0.35,FALSE,
23491,,0.35,FALSE,
7438,0.35,0.35,FALSE,
579,0.59,0.35,FALSE,
23492,,0.35,FALSE,
23493,,0.35,FALSE,
23494,,0.35,FALSE,
392,0.35,0.35,FALSE,
7423,0.35,0.35,FALSE,
6593,,0.35,FALSE,
4422,,0.35,FALSE,
4421,,0.35,FALSE,
4420,,0.35,FALSE,
4419,,0.35,FALSE,
4418,,0.35,FALSE,
7422,0.35,0.35,FALSE,
4412,,0.35,FALSE,
4408,,0.35,FALSE,
23547,,0.35,FALSE,
23546,,0.35,FALSE,
23545,,0.35,FALSE,
4411,,0.35,FALSE,
4410,,0.35,FALSE,
4409,,0.35,FALSE,
7421,0.35,0.35,FALSE,
7420,0.35,0.35,FALSE,
7428,0.35,0.35,FALSE,
5054,,0.35,FALSE,
4993,,0.35,FALSE,
7427,0.35,0.35,FALSE,
4997,,0.35,FALSE,
4994,,0.35,FALSE,
4995,,0.35,FALSE,
4996,,0.35,FALSE,
4998,,0.35,FALSE,
7426,0.35,0.35,FALSE,
4999,,0.35,FALSE,
13779,,0.35,TRUE,0.35
5001,,0.35,FALSE,
5002,,0.35,FALSE,
5005,,0.35,FALSE,
13298,,0.35,TRUE,0.35
5007,,0.35,FALSE,
5008,,0.35,FALSE,
5013,,0.35,FALSE,
5009,,0.35,FALSE,
5010,,0.35,FALSE,
5011,,0.35,FALSE,
5012,,0.35,FALSE,
23374,,0.35,FALSE,
861,0.53,0.35,FALSE,
5015,,0.35,FALSE,
852,0.52,0.35,FALSE,
5016,,0.35,FALSE,
5017,,0.35,FALSE,
5018,,0.35,FALSE,
13297,,0.35,TRUE,0.35
5019,,0.35,FALSE,
5020,,0.35,FALSE,
5021,,0.35,FALSE,
5023,,0.35,FALSE,
5024,,0.35,FALSE,
23548,,0.35,FALSE,
6605,,0.35,FALSE,
5025,,0.35,FALSE,
6611,,0.35,FALSE,
5029,,0.35,FALSE,
5026,,0.35,FALSE,
5027,,0.35,FALSE,
13299,,0.349,TRUE,0.35
4594,,0.349,FALSE,
13304,,0.349,TRUE,0.35
13730,,0.349,TRUE,0.35
4590,,0.349,FALSE,
5535,,0.348,FALSE,
5511,,0.348,FALSE,
5487,,0.348,FALSE,
5523,,0.348,FALSE,
5547,,0.348,FALSE,
5499,,0.348,FALSE,
13759,,0.347,TRUE,0.35
5855,,0.347,FALSE,
12810,,0.346,TRUE,0.34
5854,,0.346,FALSE,
13729,,0.346,TRUE,0.35
13549,,0.345,TRUE,0.35
13552,,0.345,TRUE,0.35
13551,,0.345,TRUE,0.35
388,0.39,0.345,FALSE,
13550,,0.345,TRUE,0.35
5859,,0.344,FALSE,
23801,,0.344,FALSE,
4595,,0.344,FALSE,
4591,,0.344,FALSE,
13784,,0.343,TRUE,0.34
23637,,0.343,FALSE,
4889,,0.343,FALSE,
23278,,0.343,FALSE,
5857,,0.343,FALSE,
23279,,0.343,FALSE,
23277,,0.343,FALSE,
13828,,0.343,TRUE,0.34
5858,,0.343,FALSE,
23634,,0.343,FALSE,
23276,,0.343,FALSE,
23827,,0.342,FALSE,
23682,,0.341,FALSE,
23681,,0.341,FALSE,
23680,,0.341,FALSE,
13812,,0.34,TRUE,0.34
5289,,0.34,FALSE,
4863,,0.34,FALSE,
13211,,0.34,TRUE,0.34
13388,,0.34,TRUE,0.34
4609,,0.34,FALSE,
5308,,0.34,FALSE,
4610,,0.34,FALSE,
4611,,0.34,FALSE,
4612,,0.34,FALSE,
5288,,0.34,FALSE,
7413,0.34,0.34,FALSE,
7414,0.34,0.34,FALSE,
4618,,0.34,FALSE,
4619,,0.34,FALSE,
5269,,0.34,FALSE,
5268,,0.34,FALSE,
4620,,0.34,FALSE,
4613,,0.34,FALSE,
4614,,0.34,FALSE,
4615,,0.34,FALSE,
4616,,0.34,FALSE,
4617,,0.34,FALSE,
7415,0.34,0.34,FALSE,
7416,0.34,0.34,FALSE,
7417,0.34,0.34,FALSE,
7418,0.34,0.34,FALSE,
7419,0.34,0.34,FALSE,
409,0.45,0.34,FALSE,
408,0.57,0.34,FALSE,
407,0.34,0.34,FALSE,
393,0.34,0.34,FALSE,
4862,,0.34,FALSE,
4861,,0.34,FALSE,
4860,,0.34,FALSE,
4847,,0.34,FALSE,
4846,,0.34,FALSE,
4845,,0.34,FALSE,
4844,,0.34,FALSE,
13757,,0.339,TRUE,0.34
1010,0.62,0.339,FALSE,
853,0.61,0.338,FALSE,
13140,,0.338,TRUE,0.31
23232,,0.338,FALSE,
23234,,0.338,FALSE,
23235,,0.338,FALSE,
23233,,0.338,FALSE,
939,1.11,0.337,FALSE,
13546,,0.337,TRUE,0.34
13548,,0.337,TRUE,0.34
4901,,0.337,FALSE,
13547,,0.337,TRUE,0.34
13783,,0.337,TRUE,0.34
13545,,0.337,TRUE,0.34
23381,,0.336,FALSE,
23628,,0.336,FALSE,
23631,,0.336,FALSE,
23413,,0.335,FALSE,
13826,,0.334,TRUE,0.33
13683,,0.334,TRUE,0.45
13619,,0.334,TRUE,0.32
13725,,0.333,TRUE,0.33
23768,,0.333,FALSE,
23762,,0.333,FALSE,
13752,,0.333,TRUE,0.31
23765,,0.333,FALSE,
13767,,0.333,TRUE,0.33
13143,,0.333,TRUE,0.32
13807,,0.332,TRUE,0.33
13801,,0.332,TRUE,0.33
4668,,0.33,FALSE,
4658,,0.33,FALSE,
4639,,0.33,FALSE,
98,0.52,0.33,FALSE,
4659,,0.33,FALSE,
130,0.41,0.33,FALSE,
4660,,0.33,FALSE,
23247,,0.33,FALSE,
153,0.41,0.33,FALSE,
23246,,0.33,FALSE,
144,0.52,0.33,FALSE,
4640,,0.33,FALSE,
4628,,0.33,FALSE,
4629,,0.33,FALSE,
4630,,0.33,FALSE,
4638,,0.33,FALSE,
23245,,0.33,FALSE,
121,0.52,0.33,FALSE,
577,0.81,0.33,FALSE,
590,0.81,0.33,FALSE,
6516,,0.33,FALSE,
6517,,0.33,FALSE,
23244,,0.33,FALSE,
391,0.33,0.33,FALSE,
176,0.41,0.33,FALSE,
23313,,0.33,FALSE,
23312,,0.33,FALSE,
167,0.52,0.33,FALSE,
84,0.41,0.33,FALSE,
6515,,0.33,FALSE,
4648,,0.33,FALSE,
4649,,0.33,FALSE,
107,0.41,0.33,FALSE,
4670,,0.33,FALSE,
189,0.52,0.33,FALSE,
23858,,0.33,FALSE,
23311,,0.33,FALSE,
6514,,0.33,FALSE,
4650,,0.33,FALSE,
23310,,0.33,FALSE,
4669,,0.33,FALSE,
13036,,0.329,TRUE,0.33
4898,,0.329,FALSE,
23808,,0.329,FALSE,
13728,,0.329,TRUE,0.33
13624,,0.329,TRUE,0.29
13731,,0.329,TRUE,0.33
13727,,0.329,TRUE,0.33
13037,,0.329,TRUE,0.33
13600,,0.328,TRUE,0.69
509,0.43,0.328,FALSE,
508,0.43,0.328,FALSE,
505,0.43,0.328,FALSE,
507,0.43,0.328,FALSE,
13603,,0.328,TRUE,0.69
13599,,0.328,TRUE,0.69
13825,,0.328,TRUE,0.33
13604,,0.328,TRUE,0.69
4892,,0.327,FALSE,
13829,,0.327,TRUE,0.33
6637,,0.326,FALSE,
6638,,0.326,FALSE,
231,0.72,0.326,FALSE,
4433,,0.326,FALSE,
230,0.72,0.326,FALSE,
234,0.72,0.326,FALSE,
233,0.72,0.326,FALSE,
13785,,0.326,TRUE,0.33
6639,,0.326,FALSE,
232,0.72,0.326,FALSE,
13593,,0.325,TRUE,0.64
23361,,0.325,FALSE,
13732,,0.325,TRUE,0.33
13274,,0.325,TRUE,0.325
23440,,0.325,FALSE,
23458,,0.325,FALSE,
13276,,0.325,TRUE,0.325
23366,,0.325,FALSE,
23371,,0.325,FALSE,
13275,,0.325,TRUE,0.325
398,0.5,0.325,FALSE,
13592,,0.325,TRUE,0.48
23823,,0.324,FALSE,
13796,,0.324,TRUE,0.32
13800,,0.324,TRUE,0.32
13794,,0.324,TRUE,0.32
13803,,0.324,TRUE,0.32
13798,,0.324,TRUE,0.32
13789,,0.324,TRUE,0.32
4434,,0.323,FALSE,
6445,,0.322,FALSE,
23414,,0.322,FALSE,
23699,,0.322,FALSE,
23698,,0.322,FALSE,
23697,,0.322,FALSE,
4961,,0.321,FALSE,
4962,,0.321,FALSE,
4963,,0.321,FALSE,
4964,,0.321,FALSE,
4965,,0.321,FALSE,
4967,,0.321,FALSE,
4969,,0.321,FALSE,
4970,,0.321,FALSE,
4971,,0.321,FALSE,
4972,,0.321,FALSE,
4989,,0.321,FALSE,
4986,,0.321,FALSE,
4978,,0.321,FALSE,
4974,,0.321,FALSE,
4976,,0.321,FALSE,
4988,,0.321,FALSE,
4977,,0.321,FALSE,
4987,,0.321,FALSE,
4979,,0.321,FALSE,
4980,,0.321,FALSE,
4981,,0.321,FALSE,
4982,,0.321,FALSE,
4983,,0.321,FALSE,
4985,,0.321,FALSE,
4992,,0.321,FALSE,
4991,,0.321,FALSE,
4973,,0.321,FALSE,
4990,,0.321,FALSE,
4968,,0.321,FALSE,
4958,,0.321,FALSE,
4959,,0.321,FALSE,
4960,,0.321,FALSE,
760,0.32,0.32,FALSE,
23859,,0.32,FALSE,
23860,,0.32,FALSE,
4349,,0.32,FALSE,
